Date,Sentiment
2016-09-22,0.694
2016-09-23,0.761
2016-09-24,0.786
2016-09-25,0.65
2016-09-26,0.594
2016-09-27,0.693
2016-09-28,0.685
2016-09-29,0.685
2016-09-30,0.734
2016-10-01,0.682
2016-10-02,0.573
2016-10-03,0.582
2016-10-04,0.71
2016-10-05,0.722
2016-10-06,0.667
2016-10-07,0.665
2016-10-08,0.724
2016-10-09,0.714
2016-10-10,0.691
2016-10-11,0.683
2016-10-12,0.643
2016-10-13,0.737
2016-10-14,0.67
2016-10-15,0.8
2016-10-16,0.649
2016-10-17,0.742
2016-10-18,0.771
2016-10-19,0.8
2016-10-20,0.776
2016-10-21,0.745
2016-10-22,0.727
2016-10-23,0.718
2016-10-24,0.63
2016-10-25,0.742
2016-10-26,0.595
2016-10-27,0.769
2016-10-28,0.77
2016-10-29,0.744
2016-10-30,0.734
2016-10-31,0.692
2016-11-01,0.568
2016-11-02,0.664
2016-11-03,0.69
2016-11-04,0.708
2016-11-05,0.759
2016-11-06,0.689
2016-11-07,0.777
2016-11-08,0.739
2016-11-09,0.609
2016-11-10,0.62
2016-11-11,0.749
2016-11-12,0.617
2016-11-13,0.75
2016-11-14,0.765
2016-11-15,0.464
2016-11-16,0.721
2016-11-17,0.701
2016-11-18,0.556
2016-11-19,0.683
2016-11-20,0.681
2016-11-21,0.689
2016-11-22,0.792
2016-11-23,0.794
2016-11-24,0.75
2016-11-25,0.757
2016-11-26,0.747
2016-11-27,0.691
2016-11-28,0.658
2016-11-29,0.804
2016-11-30,0.653
2016-12-01,0.694
2016-12-02,0.787
2016-12-03,0.781
2016-12-04,0.758
2016-12-05,0.772
2016-12-06,0.774
2016-12-07,0.778
2016-12-08,0.808
2016-12-09,0.688
2016-12-10,0.748
2016-12-11,0.736
2016-12-12,0.763
2016-12-13,0.699
2016-12-14,0.835
2016-12-15,0.76
2016-12-16,0.767
2016-12-17,0.709
2016-12-18,0.761
2016-12-19,0.746
2016-12-20,0.616
2016-12-21,0.689
2016-12-22,0.821
2016-12-23,0.775
2016-12-24,0.52
2016-12-25,0.711
2016-12-26,0.587
2016-12-27,0.711
2016-12-28,0.737
2016-12-29,0.75
2016-12-30,0.739
2016-12-31,0.75
2017-01-01,0.667
2017-01-02,0.793
2017-01-03,0.802
2017-01-04,0.736
2017-01-05,0.747
2017-01-06,0.796
2017-01-07,0.726
2017-01-08,0.539
2017-01-09,0.743
2017-01-10,0.711
2017-01-11,0.646
2017-01-12,0.608
2017-01-13,0.707
2017-01-14,0.565
2017-01-15,0.716
2017-01-16,0.714
2017-01-17,0.68
2017-01-18,0.685
2017-01-19,0.604
2017-01-20,0.765
2017-01-21,0.707
2017-01-22,0.595
2017-01-23,0.714
2017-01-24,0.72
2017-01-25,0.612
2017-01-26,0.62
2017-01-27,0.632
2017-01-28,0.607
2017-01-29,0.526
2017-01-30,0.569
2017-01-31,0.51
2017-02-01,0.69
2017-02-02,0.742
2017-02-03,0.754
2017-02-04,0.687
2017-02-05,0.733
2017-02-06,0.49
2017-02-07,0.635
2017-02-08,0.749
2017-02-09,0.799
2017-02-10,0.758
2017-02-11,0.694
2017-02-12,0.723
2017-02-13,0.775
2017-02-14,0.744
2017-02-15,0.617
2017-02-16,0.767
2017-02-17,0.694
2017-02-18,0.774
2017-02-19,0.84
2017-02-20,0.727
2017-02-21,0.589
2017-02-22,0.694
2017-02-23,0.824
2017-02-24,0.538
2017-02-25,0.85
2017-02-26,0.682
2017-02-27,0.765
2017-02-28,0.725
2017-03-01,0.606
2017-03-02,0.5
2017-03-03,0.742
2017-03-04,0.788
2017-03-05,0.69
2017-03-06,0.55
2017-03-07,0.433
2017-03-08,0.742
2017-03-09,0.723
2017-03-10,0.774
2017-03-11,0.591
2017-03-12,0.679
2017-03-13,0.562
2017-03-14,0.667
2017-03-15,0.757
2017-03-16,0.532
2017-03-17,0.707
2017-03-18,0.44
2017-03-19,0.852
2017-03-20,0.597
2017-03-21,0.522
2017-03-22,0.661
2017-03-23,0.574
2017-03-24,0.667
2017-03-25,0.542
2017-03-26,0.552
2017-03-27,0.508
2017-03-28,0.743
2017-03-29,0.753
2017-03-30,0.714
2017-03-31,0.673
2017-04-01,0.739
2017-04-02,0.743
2017-04-03,0.618
2017-04-04,0.695
2017-04-05,0.694
2017-04-06,0.645
2017-04-07,0.521
2017-04-08,0.484
2017-04-09,0.519
2017-04-10,0.509
2017-04-11,0.552
2017-04-12,0.635
2017-04-13,0.643
2017-04-14,0.569
2017-04-15,0.654
2017-04-16,0.647
2017-04-17,0.66
2017-04-18,0.731
2017-04-19,0.636
2017-04-20,0.714
2017-04-21,0.647
2017-04-22,0.59
2017-04-23,0.468
2017-04-24,0.757
2017-04-25,0.71
2017-04-26,0.728
2017-04-27,0.779
2017-04-28,0.741
2017-04-29,0.672
2017-04-30,0.815
2017-05-01,0.744
2017-05-02,0.822
2017-05-03,0.696
2017-05-04,0.686
2017-05-05,0.593
2017-05-06,0.723
2017-05-07,0.731
2017-05-08,0.653
2017-05-09,0.779
2017-05-10,0.721
2017-05-11,0.594
2017-05-12,0.538
2017-05-13,0.714
2017-05-14,0.706
2017-05-15,0.544
2017-05-16,0.622
2017-05-17,0.698
2017-05-18,0.694
2017-05-19,0.535
2017-05-20,0.621
2017-05-21,0.683
2017-05-22,0.688
2017-05-23,0.701
2017-05-24,0.579
